lat,lon,neighborhood,num_streets,num_pois_nearby,risk_score,poi_density,street_importance,degree_normalized,weight,category,color,weight_breakdown
43.658356,-79.356319,Regent Park,3,16,0.248,0.32,0.2,0.375,27.8,Low,#00ff00,"{'crime_contribution': 9.9, 'poi_contribution': 6.4, 'street_contribution': 4.0, 'degree_contribution': 7.5}"
43.655951,-79.359493,Moss Park,2,18,0.556,0.36,0.4,0.25,42.46,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 7.2, 'street_contribution': 8.0, 'degree_contribution': 5.0}"
43.655245,-79.358934,Moss Park,2,21,0.556,0.42,0.3,0.25,41.66,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 8.4, 'street_contribution': 6.0, 'degree_contribution': 5.0}"
43.655198,-79.357505,Moss Park,2,12,0.556,0.24,0.2,0.25,36.06,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 4.8, 'street_contribution': 4.0, 'degree_contribution': 5.0}"
43.653676,-79.360935,Moss Park,3,29,0.556,0.58,0.333,0.375,48.02,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 11.6, 'street_contribution': 6.67, 'degree_contribution': 7.5}"
43.653249,-79.36044,Moss Park,3,22,0.556,0.44,0.333,0.375,45.22,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 8.8, 'street_contribution': 6.67, 'degree_contribution': 7.5}"
43.653475,-79.359228,St Lawrence-East Bayfront-The Islands,3,14,0.309,0.28,0.6,0.375,37.48,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 5.6, 'street_contribution': 12.0, 'degree_contribution': 7.5}"
43.654513,-79.361559,Moss Park,2,21,0.556,0.42,0.3,0.25,41.66,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 8.4, 'street_contribution': 6.0, 'degree_contribution': 5.0}"
43.654164,-79.359468,Moss Park,2,22,0.556,0.44,0.3,0.25,42.06,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 8.8, 'street_contribution': 6.0, 'degree_contribution': 5.0}"
43.654372,-79.359118,Moss Park,3,23,0.556,0.46,0.4,0.375,46.96,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 9.2, 'street_contribution': 8.0, 'degree_contribution': 7.5}"
43.651765,-79.366058,Moss Park,3,44,0.556,0.88,0.6,0.375,59.36,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 17.6, 'street_contribution': 12.0, 'degree_contribution': 7.5}"
43.672061,-79.349172,North Riverdale,2,4,0.122,0.08,0.1,0.25,13.46,Low,#00ff00,"{'crime_contribution': 4.86, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.672019,-79.349156,North Riverdale,2,4,0.122,0.08,0.1,0.25,13.46,Low,#00ff00,"{'crime_contribution': 4.86, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.650427,-79.372916,Downtown Yonge East,3,53,0.804,1.0,0.1,0.375,61.65,High,#ff0000,"{'crime_contribution': 32.15, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.660007,-79.390248,Bay-Cloverhill,5,43,0.13,0.86,0.1,0.625,36.9,Medium,#ffff00,"{'crime_contribution': 5.2, 'poi_contribution': 17.2, 'street_contribution': 2.0, 'degree_contribution': 12.5}"
43.64211,-79.377462,St Lawrence-East Bayfront-The Islands,4,30,0.309,0.6,0.75,0.5,49.38,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 12.0, 'street_contribution': 15.0, 'degree_contribution': 10.0}"
43.638384,-79.382323,Harbourfront-CityPlace,3,20,0.153,0.4,0.167,0.375,24.95,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 8.0, 'street_contribution': 3.33, 'degree_contribution': 7.5}"
43.640125,-79.385871,Harbourfront-CityPlace,3,12,0.153,0.24,0.633,0.375,31.09,Medium,#ffff00,"{'crime_contribution': 6.12, 'poi_contribution': 4.8, 'street_contribution': 12.67, 'degree_contribution': 7.5}"
43.639798,-79.386954,Harbourfront-CityPlace,4,9,0.153,0.18,0.35,0.5,26.72,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 3.6, 'street_contribution': 7.0, 'degree_contribution': 10.0}"
43.639631,-79.388009,Harbourfront-CityPlace,2,5,0.153,0.1,0.3,0.25,19.12,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 2.0, 'street_contribution': 6.0, 'degree_contribution': 5.0}"
43.640051,-79.386935,Harbourfront-CityPlace,4,3,0.153,0.06,0.1,0.5,19.32,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.639933,-79.388696,Harbourfront-CityPlace,2,5,0.153,0.1,0.3,0.25,19.12,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 2.0, 'street_contribution': 6.0, 'degree_contribution': 5.0}"
43.640303,-79.390272,Harbourfront-CityPlace,2,10,0.153,0.2,0.1,0.25,17.12,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 4.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.638208,-79.384703,Harbourfront-CityPlace,2,19,0.153,0.38,0.1,0.25,20.72,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 7.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.638211,-79.384685,Harbourfront-CityPlace,2,22,0.153,0.44,0.1,0.25,21.92,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 8.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.638423,-79.383886,Harbourfront-CityPlace,2,23,0.153,0.46,0.1,0.25,22.32,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 9.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.638368,-79.383861,Harbourfront-CityPlace,2,24,0.153,0.48,0.1,0.25,22.72,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 9.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.637543,-79.385418,Harbourfront-CityPlace,2,3,0.153,0.06,0.1,0.25,14.32,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.670365,-79.39465,Annex,4,23,0.355,0.46,0.1,0.5,35.4,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 9.2, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.671074,-79.391304,Annex,4,54,0.355,1.0,0.1,0.5,46.2,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.671977,-79.387612,Annex,4,58,0.355,1.0,0.1,0.5,46.2,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.671455,-79.390071,Annex,4,30,0.355,0.6,0.1,0.5,38.2,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 12.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.671138,-79.38727,Annex,3,49,0.355,0.98,0.1,0.375,43.3,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 19.6, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.670667,-79.38973,Annex,3,42,0.355,0.84,0.1,0.375,40.5,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 16.8, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.670466,-79.389942,Annex,4,44,0.355,0.88,0.1,0.5,43.8,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 17.6, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.670716,-79.357439,North Riverdale,2,0,0.122,0.0,0.1,0.25,11.86,Low,#00ff00,"{'crime_contribution': 4.86, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.672423,-79.358788,North Riverdale,2,0,0.122,0.0,0.1,0.25,11.86,Low,#00ff00,"{'crime_contribution': 4.86, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.672921,-79.3591,North Riverdale,2,0,0.122,0.0,0.1,0.25,11.86,Low,#00ff00,"{'crime_contribution': 4.86, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.673917,-79.359391,North Riverdale,2,4,0.122,0.08,0.1,0.25,13.46,Low,#00ff00,"{'crime_contribution': 4.86, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.644578,-79.382272,Harbourfront-CityPlace,3,25,0.153,0.5,0.1,0.375,25.62,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 10.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.67476,-79.359582,North Riverdale,2,5,0.122,0.1,0.1,0.25,13.86,Low,#00ff00,"{'crime_contribution': 4.86, 'poi_contribution': 2.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.674794,-79.359611,North Riverdale,2,5,0.122,0.1,0.1,0.25,13.86,Low,#00ff00,"{'crime_contribution': 4.86, 'poi_contribution': 2.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.669851,-79.356895,North Riverdale,3,1,0.122,0.02,0.1,0.375,14.76,Low,#00ff00,"{'crime_contribution': 4.86, 'poi_contribution': 0.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.66732,-79.359627,Cabbagetown-South St.James Town,3,1,0.321,0.02,0.1,0.375,22.73,Low,#00ff00,"{'crime_contribution': 12.83, 'poi_contribution': 0.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.668574,-79.358733,Cabbagetown-South St.James Town,2,0,0.321,0.0,0.15,0.25,20.83,Low,#00ff00,"{'crime_contribution': 12.83, 'poi_contribution': 0.0, 'street_contribution': 3.0, 'degree_contribution': 5.0}"
43.66518,-79.360023,Cabbagetown-South St.James Town,4,3,0.321,0.06,0.1,0.5,26.03,Low,#00ff00,"{'crime_contribution': 12.83, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.652888,-79.36479,Moss Park,3,22,0.556,0.44,0.1,0.375,40.56,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 8.8, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.652568,-79.366325,Moss Park,2,13,0.556,0.26,0.1,0.25,34.46,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 5.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.642991,-79.386453,Harbourfront-CityPlace,2,15,0.153,0.3,0.1,0.25,19.12,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 6.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.642609,-79.387944,Harbourfront-CityPlace,4,9,0.153,0.18,0.1,0.5,21.72,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 3.6, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.642676,-79.388044,Harbourfront-CityPlace,2,10,0.153,0.2,0.1,0.25,17.12,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 4.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.637442,-79.38656,Harbourfront-CityPlace,3,4,0.153,0.08,0.1,0.375,17.22,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.648272,-79.385175,Yonge-Bay Corridor,4,47,1.0,0.94,0.55,0.5,79.8,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 18.8, 'street_contribution': 11.0, 'degree_contribution': 10.0}"
43.64793,-79.368883,St Lawrence-East Bayfront-The Islands,2,12,0.309,0.24,0.4,0.25,30.18,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 4.8, 'street_contribution': 8.0, 'degree_contribution': 5.0}"
43.649804,-79.368162,St Lawrence-East Bayfront-The Islands,2,23,0.309,0.46,0.2,0.25,30.58,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 9.2, 'street_contribution': 4.0, 'degree_contribution': 5.0}"
43.649598,-79.369542,St Lawrence-East Bayfront-The Islands,4,21,0.309,0.42,0.225,0.5,35.28,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 8.4, 'street_contribution': 4.5, 'degree_contribution': 10.0}"
43.648881,-79.369676,St Lawrence-East Bayfront-The Islands,2,18,0.309,0.36,0.4,0.25,32.58,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 7.2, 'street_contribution': 8.0, 'degree_contribution': 5.0}"
43.64824,-79.364183,St Lawrence-East Bayfront-The Islands,4,0,0.309,0.0,0.35,0.5,29.38,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 0.0, 'street_contribution': 7.0, 'degree_contribution': 10.0}"
43.647982,-79.365545,St Lawrence-East Bayfront-The Islands,3,7,0.309,0.14,0.333,0.375,29.34,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 2.8, 'street_contribution': 6.67, 'degree_contribution': 7.5}"
43.648528,-79.362815,St Lawrence-East Bayfront-The Islands,3,2,0.309,0.04,0.4,0.375,28.68,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 0.8, 'street_contribution': 8.0, 'degree_contribution': 7.5}"
43.653025,-79.360202,Moss Park,4,16,0.556,0.32,0.25,0.5,43.66,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 6.4, 'street_contribution': 5.0, 'degree_contribution': 10.0}"
43.654811,-79.362998,Moss Park,4,19,0.556,0.38,0.55,0.5,50.86,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 7.6, 'street_contribution': 11.0, 'degree_contribution': 10.0}"
43.655836,-79.363422,Moss Park,3,51,0.556,1.0,0.6,0.375,61.76,High,#ff0000,"{'crime_contribution': 22.26, 'poi_contribution': 20.0, 'street_contribution': 12.0, 'degree_contribution': 7.5}"
43.654296,-79.357794,St Lawrence-East Bayfront-The Islands,3,10,0.309,0.2,0.6,0.375,35.88,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 4.0, 'street_contribution': 12.0, 'degree_contribution': 7.5}"
43.654762,-79.358054,Moss Park,2,18,0.556,0.36,0.25,0.25,39.46,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 7.2, 'street_contribution': 5.0, 'degree_contribution': 5.0}"
43.655543,-79.358426,Moss Park,4,21,0.556,0.42,0.6,0.5,52.66,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 8.4, 'street_contribution': 12.0, 'degree_contribution': 10.0}"
43.654861,-79.358483,Moss Park,2,22,0.556,0.44,0.6,0.25,48.06,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 8.8, 'street_contribution': 12.0, 'degree_contribution': 5.0}"
43.655974,-79.360786,Moss Park,3,11,0.556,0.22,0.2,0.375,38.16,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 4.4, 'street_contribution': 4.0, 'degree_contribution': 7.5}"
43.656073,-79.360343,Moss Park,4,9,0.556,0.18,0.3,0.5,41.86,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 3.6, 'street_contribution': 6.0, 'degree_contribution': 10.0}"
43.655862,-79.361292,Moss Park,3,14,0.556,0.28,0.333,0.375,42.02,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 5.6, 'street_contribution': 6.67, 'degree_contribution': 7.5}"
43.655507,-79.361136,Moss Park,3,13,0.556,0.26,0.333,0.375,41.62,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 5.2, 'street_contribution': 6.67, 'degree_contribution': 7.5}"
43.657099,-79.357754,Moss Park,3,36,0.556,0.72,0.6,0.375,56.16,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 14.4, 'street_contribution': 12.0, 'degree_contribution': 7.5}"
43.657387,-79.358306,Regent Park,2,30,0.248,0.6,0.25,0.25,31.9,Medium,#ffff00,"{'crime_contribution': 9.9, 'poi_contribution': 12.0, 'street_contribution': 5.0, 'degree_contribution': 5.0}"
43.656008,-79.35764,Moss Park,3,20,0.556,0.4,0.6,0.375,49.76,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 8.0, 'street_contribution': 12.0, 'degree_contribution': 7.5}"
43.654611,-79.358581,Moss Park,3,21,0.556,0.42,0.533,0.375,48.82,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 8.4, 'street_contribution': 10.67, 'degree_contribution': 7.5}"
43.652958,-79.369521,Moss Park,3,37,0.556,0.74,0.2,0.375,48.56,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 14.8, 'street_contribution': 4.0, 'degree_contribution': 7.5}"
43.657264,-79.384209,Yonge-Bay Corridor,3,41,1.0,0.82,0.1,0.375,65.9,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 16.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.656541,-79.383905,Yonge-Bay Corridor,3,69,1.0,1.0,0.1,0.375,69.5,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.66431,-79.386979,Bay-Cloverhill,5,30,0.13,0.6,0.1,0.625,31.7,Medium,#ffff00,"{'crime_contribution': 5.2, 'poi_contribution': 12.0, 'street_contribution': 2.0, 'degree_contribution': 12.5}"
43.658317,-79.370999,Moss Park,4,15,0.556,0.3,0.65,0.5,51.26,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 6.0, 'street_contribution': 13.0, 'degree_contribution': 10.0}"
43.65788,-79.372883,Moss Park,2,23,0.556,0.46,0.7,0.25,50.46,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 9.2, 'street_contribution': 14.0, 'degree_contribution': 5.0}"
43.659534,-79.419548,Palmerston-Little Italy,4,10,0.124,0.2,0.5,0.5,28.96,Low,#00ff00,"{'crime_contribution': 4.96, 'poi_contribution': 4.0, 'street_contribution': 10.0, 'degree_contribution': 10.0}"
43.666411,-79.420132,Dovercourt Village,4,5,0.243,0.1,0.1,0.5,23.73,Low,#00ff00,"{'crime_contribution': 9.73, 'poi_contribution': 2.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.660447,-79.418013,Palmerston-Little Italy,3,14,0.124,0.28,0.1,0.375,20.06,Low,#00ff00,"{'crime_contribution': 4.96, 'poi_contribution': 5.6, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.660003,-79.417574,Palmerston-Little Italy,4,19,0.124,0.38,0.1,0.5,24.56,Low,#00ff00,"{'crime_contribution': 4.96, 'poi_contribution': 7.6, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.654945,-79.415591,Trinity-Bellwoods,4,46,0.279,0.92,0.55,0.5,50.57,Medium,#ffff00,"{'crime_contribution': 11.17, 'poi_contribution': 18.4, 'street_contribution': 11.0, 'degree_contribution': 10.0}"
43.651004,-79.414003,Trinity-Bellwoods,2,15,0.279,0.3,0.4,0.25,30.17,Medium,#ffff00,"{'crime_contribution': 11.17, 'poi_contribution': 6.0, 'street_contribution': 8.0, 'degree_contribution': 5.0}"
43.671682,-79.421689,Dovercourt Village,4,19,0.243,0.38,0.1,0.5,29.33,Low,#00ff00,"{'crime_contribution': 9.73, 'poi_contribution': 7.6, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.673763,-79.42245,Wychwood,3,5,0.137,0.1,0.1,0.375,16.98,Low,#00ff00,"{'crime_contribution': 5.48, 'poi_contribution': 2.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.664623,-79.420743,Dovercourt Village,3,26,0.243,0.52,0.167,0.375,30.96,Medium,#ffff00,"{'crime_contribution': 9.73, 'poi_contribution': 10.4, 'street_contribution': 3.33, 'degree_contribution': 7.5}"
43.644273,-79.375786,St Lawrence-East Bayfront-The Islands,4,10,0.309,0.2,0.8,0.5,42.38,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 4.0, 'street_contribution': 16.0, 'degree_contribution': 10.0}"
43.64422,-79.375904,St Lawrence-East Bayfront-The Islands,4,12,0.309,0.24,0.8,0.5,43.18,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 4.8, 'street_contribution': 16.0, 'degree_contribution': 10.0}"
43.643915,-79.384674,Harbourfront-CityPlace,2,15,0.153,0.3,0.6,0.25,29.12,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 6.0, 'street_contribution': 12.0, 'degree_contribution': 5.0}"
43.643943,-79.384593,Harbourfront-CityPlace,2,15,0.153,0.3,0.6,0.25,29.12,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 6.0, 'street_contribution': 12.0, 'degree_contribution': 5.0}"
43.64389,-79.38476,Harbourfront-CityPlace,2,16,0.153,0.32,0.1,0.25,19.52,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 6.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.643272,-79.384512,Harbourfront-CityPlace,2,15,0.153,0.3,0.1,0.25,19.12,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 6.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.639669,-79.382685,Harbourfront-CityPlace,3,30,0.153,0.6,0.1,0.375,27.62,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 12.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.640237,-79.383039,Harbourfront-CityPlace,4,21,0.153,0.42,0.1,0.5,26.52,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 8.4, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.647444,-79.385454,Yonge-Bay Corridor,3,41,1.0,0.82,0.1,0.375,65.9,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 16.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.646293,-79.384966,Yonge-Bay Corridor,3,40,1.0,0.8,0.1,0.375,65.5,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 16.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.646318,-79.384856,Yonge-Bay Corridor,3,40,1.0,0.8,0.1,0.375,65.5,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 16.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.647467,-79.385342,Yonge-Bay Corridor,3,43,1.0,0.86,0.1,0.375,66.7,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 17.2, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.647993,-79.383688,Yonge-Bay Corridor,4,78,1.0,1.0,0.1,0.5,72.0,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.648483,-79.383892,Yonge-Bay Corridor,3,53,1.0,1.0,0.1,0.375,69.5,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.648346,-79.385041,Yonge-Bay Corridor,3,45,1.0,0.9,0.1,0.375,67.5,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 18.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.648584,-79.383936,Yonge-Bay Corridor,3,54,1.0,1.0,0.1,0.375,69.5,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.647542,-79.388283,Wellington Place,3,29,0.339,0.58,0.1,0.375,34.65,Medium,#ffff00,"{'crime_contribution': 13.55, 'poi_contribution': 11.6, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.646957,-79.380984,Yonge-Bay Corridor,2,38,1.0,0.76,0.1,0.25,62.2,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 15.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.646349,-79.380803,Yonge-Bay Corridor,2,34,1.0,0.68,0.1,0.25,60.6,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 13.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
