source,target,weight,length_m,street_name,highway_type,start_node_weight,end_node_weight,category
2000,6901,72.88010199888845,17.878519537548154,Unnamed,footway,72.0,71.2,Medium
6902,6903,65.31235861052404,65.45446346695019,Unnamed,footway,59.0,63.6,Medium
6901,6899,72.18334989835878,25.33167469259622,Unnamed,footway,71.2,69.6,Medium
6904,6901,94.62318353170681,351.75976473866876,Unnamed,footway,68.8,71.2,Medium
3570,2000,73.37515018256563,24.792600315162545,Unnamed,footway,71.2,72.0,Medium
2000,6905,93.5177969076875,351.4132501110909,Unnamed,footway,72.0,66.4,Medium
6906,6907,71.17126904157514,19.645688274715273,Unnamed,footway,69.2,70.4,Medium
6904,6905,68.91360592889711,19.432040368300648,Unnamed,footway,68.8,66.4,Medium
6908,6904,80.0595094222668,137.20894065719884,Unnamed,footway,72.0,68.8,Medium
6909,5249,35.65466671367512,71.35416807918016,Unnamed,footway,39.58,26.98,Low
6907,6904,71.31448453692333,24.63339851901353,Unnamed,footway,70.4,68.8,Medium
6910,6907,85.54773651189169,243.42640278912307,Unnamed,footway,67.2,70.4,Medium
6905,6906,69.44712961544606,24.293947130472617,Unnamed,footway,66.4,69.2,Medium
6906,6911,84.30749177629278,243.47333003381655,Unnamed,footway,69.2,66.4,Medium
6912,6913,57.784663193615216,18.231950548285827,Unnamed,footway,56.55,56.95,Medium
6912,6910,63.32841386837091,23.489517064580443,Unnamed,footway,56.55,67.2,Medium
6910,6911,68.01789511791918,18.23196284310137,Unnamed,footway,67.2,66.4,Medium
6174,6914,29.06025807943702,114.27369936491658,Unnamed,footway,20.58,31.58,Low
2488,6915,33.77992224810878,111.91317472379136,Unnamed,footway,27.58,33.18,Low
6911,6913,63.1237156649722,23.489512200603027,Unnamed,footway,66.4,56.95,Medium
6913,2238,64.27816105939739,125.71210261641663,Unnamed,footway,56.95,57.25,Medium
2240,6896,76.06893541514702,228.90041058395838,Unnamed,footway,59.65,64.15,Medium
6896,6916,65.74632213814726,24.884211038928413,Unnamed,footway,64.15,64.15,Medium
2238,2240,59.57693310236618,19.28029259822378,Unnamed,footway,57.25,59.65,Medium
3106,3105,24.74976187309345,77.48201450123862,Unnamed,footway,23.77,22.17,Low
3105,3104,22.835631064991773,11.769209791394475,Unnamed,footway,22.17,22.97,Low
6714,3107,27.755702965903872,68.76022202171244,Unnamed,footway,28.17,23.77,Low
3107,3106,24.0028520168835,9.796046145708976,Unnamed,footway,23.77,23.77,Low
6917,6714,29.012213748514654,15.478255110768472,Unnamed,footway,28.97,28.17,Low
2771,6918,35.811293433518415,19.683753801777062,Unnamed,footway,38.57,31.67,Low
6918,3084,37.176464282422074,267.9558077224448,Unnamed,footway,31.67,26.97,Low
3084,3085,26.723346111769153,21.144291622818255,Unnamed,footway,26.97,25.37,Low
3085,3087,28.208493969731467,120.7188704700621,Unnamed,footway,25.37,24.97,Low
3082,6606,26.996399291622193,23.754239348585266,Unnamed,footway,26.17,26.57,Low
3071,3082,41.367580250816445,678.5384561094111,Unnamed,footway,23.12,26.17,Low
6671,3075,36.4818558122676,16.207682792969457,Unnamed,footway,35.9,35.9,Low
6919,6671,37.15102760371589,127.49704411884312,Unnamed,footway,30.0,35.9,Low
6921,5512,34.433845936756974,126.39339014579573,Unnamed,footway,23.27,37.87,Low
5512,3113,40.70709543175428,26.14306608909211,Unnamed,footway,37.87,41.47,Low
3087,6921,24.534965596566234,17.20421212961184,Unnamed,footway,24.97,23.27,Low
6922,6923,22.145033503458148,12.575834634574475,Unnamed,footway,22.07,21.67,Low
3086,3083,30.350812006411996,22.946141099157227,Unnamed,footway,29.87,29.47,Low
3088,3086,32.50982331246377,118.32897531695109,Unnamed,footway,28.27,29.87,Low
3086,5578,30.655831851657606,12.746344620337107,Unnamed,footway,29.87,30.67,Low
5578,1191,33.803309184389356,289.21850436267584,Unnamed,footway,30.67,21.77,Low
1191,6924,31.164714958122563,278.81472950851725,Unnamed,footway,21.77,26.97,Low
6924,3083,28.54735812974543,11.600217212807518,Unnamed,footway,26.97,29.47,Low
6925,3088,26.090020186539483,20.337121100488176,Unnamed,footway,22.87,28.27,Low
3088,5577,28.683040146121392,14.6105463785424,Unnamed,footway,28.27,28.27,Low
5577,1190,30.98710128900122,80.25453334499613,Unnamed,footway,28.27,29.1,Low
6925,3103,24.433868361363842,13.012784467820968,Unnamed,footway,22.87,25.37,Low
6715,3103,28.687013856782826,130.7455205669225,Unnamed,footway,25.37,25.37,Low
3103,5577,27.28661483207224,17.39801760150022,Unnamed,footway,25.37,28.27,Low
6647,6644,27.48295993039244,42.20553395496538,Unnamed,service,26.17,26.57,Low
1191,6926,26.909174273097328,250.42631380563793,Unnamed,service,21.77,21.27,Low
3102,1202,35.193504561976276,198.89301863315546,Unnamed,footway,32.67,26.04,Low
6919,6670,30.690139702810132,84.45723331484578,Unnamed,footway,30.0,26.6,Low
3078,3077,36.224052768181465,95.37504590811817,Unnamed,footway,33.87,32.27,Low
3391,6919,30.999256225101053,13.047589055589835,Unnamed,footway,31.2,30.0,Low
1199,3391,32.248897471347235,264.6626459351857,Unnamed,footway,19.8,31.2,Low
6920,3391,31.30888468734939,20.33191094506734,Unnamed,footway,30.17,31.2,Low
3077,6920,31.61393358185814,12.617987887832639,Unnamed,footway,32.27,30.17,Low
3099,3078,34.516055868801175,19.074575400093764,Unnamed,footway,33.87,33.87,Low
3077,6919,31.794061791846655,21.167875119532688,Unnamed,footway,32.27,30.0,Low
3102,6927,30.539824682971876,19.013169268330916,Unnamed,footway,32.67,27.27,Low
3078,6927,30.940072286906602,12.105733951802554,Unnamed,footway,33.87,27.27,Low
3099,3102,33.68200257222789,12.38360601827134,Unnamed,footway,33.87,32.67,Low
6133,3391,32.3676435871212,17.370535505931322,Unnamed,footway,32.43,31.2,Low
4772,1465,36.4057443344013,116.56937078366218,Harbour Street,primary,37.72,27.49,Low
4317,3659,36.86967345184647,54.77538125722982,Massey Street,residential,39.42,30.49,Low
6373,6928,39.891220980687415,11.953855420786647,Unnamed,footway,38.17,40.67,Low
6929,6930,34.5976129804766,13.998035770122737,Unnamed,footway,33.07,35.17,Low
6931,6929,35.43973141194397,65.2158524780274,Unnamed,footway,33.47,33.07,Low
6932,6933,34.3587120993779,12.933729344867254,Unnamed,footway,34.77,33.07,Low
6933,6934,34.925860384797524,62.54518968048422,Unnamed,footway,33.07,32.67,Low
6930,6932,35.57570785487653,17.320785097985098,Unnamed,footway,35.17,34.77,Low
6929,6933,33.593344422560286,15.825352965233934,Unnamed,footway,33.07,33.07,Low
6935,6936,36.43188508347699,122.01678729525698,Unnamed,footway,33.87,31.07,Low
6934,6935,33.80410960987746,16.053790498270534,Unnamed,footway,32.67,33.87,Low
6937,6938,28.248891920789458,8.168876544948551,Unnamed,footway,29.47,26.57,Low
6938,759,32.812592724240474,119.11980642020718,Unnamed,footway,26.57,32.07,Low
6939,6940,33.763130722894765,61.06633321479473,Unnamed,footway,30.17,33.47,Low
6940,6931,33.88603335700076,12.430037556043086,Unnamed,footway,33.47,33.47,Low
6941,6939,32.76643588437216,63.15496055717575,Unnamed,footway,31.47,30.17,Low
6552,6941,32.33384643431185,14.554328029866646,Unnamed,footway,32.27,31.47,Low
6372,6371,32.715796944541324,66.7035195481359,Unnamed,footway,31.87,29.47,Low
6372,6936,31.904692786796257,13.812926177192782,Unnamed,footway,31.87,31.07,Low
6942,6943,26.450380669593606,101.18154328033314,Unnamed,footway,26.67,21.37,Low
6944,6945,24.67090261085244,102.8566209589827,Unnamed,footway,20.97,23.77,Low
6945,6946,25.938856179022224,12.445596370890954,Unnamed,footway,23.77,27.47,Low
6943,6944,21.481203301561774,14.700203191392104,Unnamed,footway,21.37,20.97,Low
6947,6948,24.429289100916446,10.727724489716291,Unnamed,footway,24.17,24.17,Low
6950,6951,24.694733404381214,13.325129437062541,Unnamed,footway,24.17,24.57,Low
6952,6953,24.493283237209404,13.375392520041569,Unnamed,footway,24.17,24.17,Low
6954,6955,29.096223380832598,118.22534130794003,Unnamed,footway,27.07,24.97,Low
6955,431,33.26365174536611,15.064136263842377,Unnamed,footway,24.97,40.57,Low
6550,6956,41.366901434201324,120.44695108887656,Unnamed,footway,43.17,30.67,Low
6957,705,31.704517962647408,63.19644408609675,Unnamed,footway,30.67,28.97,Low
6046,761,37.05450493559336,28.720292492875043,Shaw Street,residential,38.17,33.87,Low
6958,6954,28.719492472387387,21.31907796541191,Unnamed,footway,29.17,27.07,Low
6956,6957,31.07914601450734,13.340267835257258,Unnamed,footway,30.67,30.67,Low
6958,6542,28.608337412863726,17.36619533654785,Unnamed,footway,29.17,27.07,Low
6954,759,30.120201697660296,18.606753387226835,Unnamed,footway,27.07,32.07,Low
6959,755,34.33993525706516,15.373603106598354,Unnamed,footway,31.77,35.87,Low
6367,6960,36.57714602632732,14.060050632861607,Unnamed,footway,39.97,32.17,Low
6960,6959,32.192238557574115,6.951471929124497,Unnamed,steps,32.17,31.77,Low
6367,755,39.717468818638594,47.401603867051435,Unnamed,footway,39.97,35.87,Low
6962,678,52.43449013337561,14.206772405717837,Unnamed,footway,47.85,55.55,Medium
6964,6965,26.556040998023224,179.22029298504552,Unnamed,footway,28.57,16.47,Low
6964,6963,28.264440978217316,17.80486057678486,Unnamed,footway,28.57,26.97,Low
3113,6966,38.046592150870616,175.3658372218293,Unnamed,footway,41.47,23.27,Low
6704,6967,32.22840896236558,29.33276788136612,Unnamed,footway,33.76,28.86,Low
6704,6968,33.60616355182536,17.905907975930848,Unnamed,footway,33.76,32.27,Low
6968,6969,32.73816660310917,109.2043572118981,Unnamed,footway,32.27,26.76,Low
6970,6968,30.579900931984685,25.482928637984177,Unnamed,footway,27.37,32.27,Low
6971,6972,22.060479720794305,13.343119926242883,Unnamed,footway,21.77,21.77,Low
6716,3095,36.39055606266255,173.1320458627513,Unnamed,footway,40.27,21.77,Low
3081,2773,25.995478956338474,16.639771464156173,Unnamed,footway,25.77,25.37,Low
6968,3081,30.82115562554549,62.06601052879003,Unnamed,footway,32.27,25.77,Low
6973,8310,37.15514063493924,14.336353670194955,Unnamed,footway,34.33,38.93,Low
4869,1073,32.821696717268146,37.6761529329164,Unnamed,footway,38.03,25.23,Low
6974,6357,33.652680582504956,104.81551485571099,Unnamed,footway,25.16,35.76,Low
6975,6976,38.12825435326285,17.9750194436749,Unnamed,footway,36.56,38.35,Low
6977,6978,53.30296458810457,400.1304068322714,Unnamed,footway,36.97,39.17,Medium
6979,6980,37.733744921762074,3.0235226412034906,Unnamed,footway,38.67,36.57,Low
6981,6982,41.31884891550957,120.66311135095113,Unnamed,footway,40.67,33.07,Low
6983,6984,41.08751306339436,24.115480144425668,Unnamed,footway,41.57,38.67,Low
6985,6979,40.74137844316035,112.5444686826963,Unnamed,footway,34.57,38.67,Low
6986,6415,52.53033534598079,598.1239837535985,Unnamed,footway,34.27,31.47,Medium
6987,6988,33.797255050860855,15.847762274146703,Unnamed,footway,30.57,35.97,Low
6988,6930,57.11837100584577,605.8018275469714,Unnamed,footway,35.97,35.17,Medium
6989,6990,42.53442145234212,14.657000294420904,Unnamed,footway,43.17,40.67,Low
6991,6983,48.303944134175005,174.70681260153208,Unnamed,footway,40.67,41.57,Low
6992,6993,48.96517274204875,25.233935135024044,Unnamed,footway,58.05,37.47,Low
6994,6995,37.87422342726649,119.87650583283553,Unnamed,footway,37.47,30.17,Low
1857,6996,58.300715432764896,13.044577458990549,Unnamed,footway,55.05,60.05,Medium
6997,6998,65.02607686937208,129.90576662679553,Unnamed,footway,57.55,57.55,Medium
6999,4310,25.085960677476294,97.85385897051597,Unnamed,footway,28.7,17.0,Low
4311,7000,21.876052427282858,139.37773058764887,Unnamed,footway,18.2,20.2,Low
4230,6999,28.336660030918363,24.833997501568444,Unnamed,footway,26.6,28.7,Low
7001,7002,31.788287887350627,18.855381004827645,Unnamed,footway,32.2,30.2,Low
7003,7001,32.27758047444749,142.5692203344244,Unnamed,footway,24.3,32.2,Low
4270,7004,16.351431204473137,21.964450279571164,Unnamed,footway,16.2,15.8,Low
7004,6744,17.645299951856487,89.21604641089391,Unnamed,footway,15.8,16.6,Low
7005,7006,18.364179051345747,9.020826997019121,Unnamed,footway,18.2,18.2,Low
7007,7008,17.482861484988035,16.44543517372309,Unnamed,footway,17.4,17.0,Low
7008,7005,17.968432442741,20.93366151937487,Unnamed,footway,17.0,18.2,Low
7009,7010,19.524353265228115,6.409962125160438,Unnamed,footway,19.4,19.4,Low
7011,7012,20.249708260797984,22.712538424140668,Unnamed,footway,20.2,19.4,Low
7013,6161,19.480043258854163,14.585586398654423,Unnamed,footway,19.4,19.0,Low
4265,4279,21.249023520561295,11.858262883871264,Unnamed,footway,21.0,21.0,Low
7014,4264,17.536126593890597,31.536858464152672,Unnamed,footway,16.2,17.8,Low
5308,7014,33.50959242612506,327.1125713316856,Unnamed,footway,34.3,16.2,Low
7015,4269,20.313946721595823,15.69733607979114,Unnamed,footway,19.8,20.2,Low
4271,7016,18.76065468890008,78.19854533908489,Unnamed,footway,15.4,19.4,Low
7017,7016,19.765021747695865,29.428216025826313,Unnamed,footway,19.0,19.4,Low
4264,7017,19.890048040642515,80.98087177404992,Unnamed,footway,17.8,19.0,Low
4245,4267,19.231054703377193,22.928441668999547,Unnamed,footway,19.0,18.6,Low
7000,7018,20.25998605934479,33.67275812983621,Unnamed,footway,20.2,19.0,Low
7018,2768,23.540066127242287,177.0033063621144,Unnamed,footway,19.0,21.0,Low
6745,7019,17.81179318112073,23.66627477705347,Unnamed,footway,17.0,17.8,Low
7019,6746,17.866924591307637,15.166169960661087,Unnamed,footway,17.8,17.4,Low
7020,7021,20.77652034690852,18.45687975041764,Unnamed,footway,20.2,20.6,Low
4428,7022,23.310940903984566,15.727272504774177,Unnamed,footway,23.2,22.7,Low
7023,7024,22.866850414145688,16.304462850919382,Unnamed,footway,25.2,19.8,Low
7023,7003,26.361454274211344,65.10926360449878,Unnamed,footway,25.2,24.3,Low
4426,7023,25.32516921267911,13.006768507164356,Unnamed,footway,24.8,25.2,Low
7025,7026,18.351034295464732,19.501905303596395,Unnamed,footway,17.8,18.2,Low
7027,2108,29.2252183502885,146.0869941289608,Unnamed,footway,20.3,30.7,Low
7028,7029,21.936402822979773,15.57420476758206,Unnamed,footway,21.4,21.8,Low
4428,4427,27.67028512774856,174.95902877913224,Unnamed,footway,23.2,23.9,Low
7021,7030,27.535285105814406,126.18752989015952,Unnamed,footway,20.6,28.3,Low
7031,7032,22.079363853613216,12.814855670330934,Unnamed,footway,21.8,21.8,Low
7033,7034,19.286814703019193,15.095510685220539,Unnamed,footway,19.8,18.2,Low
7030,2164,28.55600454669656,16.227919811265316,Unnamed,footway,28.3,27.9,Low
3401,7030,32.62426387581641,150.7676852139828,Unnamed,footway,28.4,28.3,Low
7035,7031,24.416750072809908,107.33560420906602,Unnamed,footway,22.3,21.8,Low
7036,7037,23.97918497010648,242.44481710396252,Unnamed,footway,21.1,17.5,Low
4425,7037,17.59986841355256,17.33343430939659,Unnamed,footway,17.1,17.5,Low
7037,7036,21.566737169611134,117.44752174150932,Unnamed,footway,17.5,21.1,Low
7036,7035,22.144293304413402,20.47434582550243,Unnamed,footway,21.1,22.3,Low
7035,3401,28.204697625173644,112.61134616069586,Unnamed,footway,22.3,28.4,Low
4433,7038,22.960982138086184,28.717837727875587,Unnamed,footway,22.32,22.32,Low
7039,7040,21.834760885352487,14.626435192959155,Unnamed,footway,21.92,21.12,Low
7041,7042,24.0870404769651,15.473881828208256,Unnamed,footway,23.52,23.92,Low
7041,11081,26.36091948703164,140.1781785048289,Unnamed,footway,23.52,22.72,Low
7042,7043,27.317149136038328,130.2089009531786,Unnamed,footway,23.92,24.42,Low
7045,7043,28.790715465382156,121.57052845275238,Unnamed,footway,26.92,24.42,Low
7046,7047,19.948337726341823,1.4225766235853612,Unnamed,steps,19.92,19.92,Low
7048,7049,20.340897365425505,1.0284136528299106,Unnamed,steps,20.32,20.32,Low
7049,7047,20.60243253130023,23.97776000498155,Unnamed,footway,20.32,19.92,Low
7046,7051,20.60670197787855,44.964603340697394,Unnamed,footway,19.92,19.52,Low
7052,7053,25.310767320228653,19.773058832741814,Unnamed,footway,25.22,24.42,Low
7053,7045,28.751326601971147,120.03609668761767,Unnamed,footway,24.42,26.92,Low
7054,7055,23.704348337074997,16.481489582975847,Unnamed,footway,23.92,22.72,Low
7055,7056,27.65067533273201,123.09810449764474,Unnamed,footway,22.72,26.52,Low
7045,2086,26.336073429595274,25.94754303059104,Unnamed,footway,26.92,24.42,Low
7056,7057,27.216861381126634,26.27682432604212,Unnamed,footway,26.52,26.52,Low
7058,7054,26.953347162539185,133.9228928287412,Unnamed,footway,23.62,23.92,Low
7057,2086,26.29203127763804,32.274490680724035,Unnamed,footway,26.52,24.42,Low
7056,7045,27.555133108344645,31.25498159972473,Unnamed,footway,26.52,26.92,Low
7059,7052,29.323453095977378,126.95822813133665,Unnamed,footway,26.82,25.22,Low
7059,7058,25.910610420198772,27.383442513829245,Unnamed,footway,26.82,23.62,Low
7058,7060,22.507092900970086,6.128426507379848,Unnamed,footway,23.62,21.12,Low
4268,3401,28.852318401068956,30.439942895319817,Unnamed,footway,27.6,28.4,Low
7061,4268,24.527087191184247,9.345151900586231,Unnamed,footway,21.0,27.6,Low
3404,2434,34.57532873982643,50.60251412417,Fort York Boulevard,tertiary,33.5,32.32,Low
4732,3404,34.55785503898116,50.071559981196145,Fort York Boulevard,tertiary,32.32,33.5,Low
2457,7061,20.05479395989052,66.74435956864468,Unnamed,footway,16.6,21.0,Low
7060,2459,20.334866169995426,63.53902562737572,Unnamed,footway,21.12,17.12,Low
7062,7063,23.990312472229036,9.693285868225404,Unnamed,footway,23.96,23.56,Low
7064,7065,25.404991390945348,9.737336683042429,Unnamed,footway,24.76,25.56,Low
7066,7067,29.505405504457684,4.952503557823128,Unnamed,footway,29.16,29.56,Low
7068,6992,64.69138835132888,119.22817216831965,Unnamed,footway,57.55,58.05,Medium
7069,7070,31.598533066786576,382.2630387920637,Unnamed,footway,29.66,16.06,Low
6994,7069,34.4289084396851,25.738371508568505,Unnamed,footway,37.47,29.66,Low
7071,7072,63.5608392581689,128.96694952342634,Unnamed,footway,57.55,55.05,Medium
7073,6992,55.72489979123995,27.092430029305113,Unnamed,footway,50.46,58.05,Medium
7075,7074,49.77559557051901,478.33666678108136,Unnamed,footway,30.17,37.17,Low
7075,7076,30.517647017880375,11.522937284732222,Unnamed,footway,30.17,30.17,Low
6995,7077,30.89408731803555,10.601482434921419,Unnamed,footway,30.17,30.97,Low
7079,7080,35.04588331069244,21.448070845014307,Unnamed,footway,33.26,35.36,Low
7081,7079,40.14907858974743,185.73770200081012,Unnamed,footway,34.46,33.26,Low
7082,7083,31.684225658594773,8.73052080849312,Unnamed,footway,32.06,30.76,Low
7084,7085,33.951031249722696,118.28166171682152,Unnamed,footway,31.36,29.36,Low
7087,7088,30.657295266053897,135.45538022421846,Unnamed,footway,29.65,24.35,Low
7089,6773,21.296798712884588,13.168349804214255,Unnamed,footway,19.42,22.62,Low
6770,7089,25.44980634306481,103.15588829929818,Unnamed,footway,26.72,19.42,Low
3358,919,26.39464578748451,34.881230640443384,Stanley Terrace,residential,26.09,24.92,Low
7090,6282,26.605289082001438,14.694472997766573,Unnamed,footway,25.02,27.42,Low
6284,7090,27.512608123671512,55.33594643926027,Unnamed,footway,27.12,25.02,Low
7091,7092,26.451428372687726,24.455010561104725,Unnamed,footway,24.62,27.02,Low
7093,7091,28.839462890755595,89.51503176258392,Unnamed,footway,28.32,24.62,Low
7094,6384,23.174901552579815,20.022075377632838,Unnamed,footway,22.92,22.52,Low
7095,7094,25.028714346536937,101.61594835109761,Unnamed,footway,22.52,22.92,Low
7096,7095,23.420295290085377,21.827892237581874,Unnamed,footway,23.32,22.52,Low
6819,7096,35.838827068535856,261.0424725030208,Unnamed,footway,33.52,23.32,Low
7095,7093,25.97063681315907,21.66155834614752,Unnamed,footway,22.52,28.32,Low
7096,7097,26.990937582095725,21.610052312480136,Unnamed,footway,23.32,29.52,Low
